-3.8 542 5.455758474627203
-3.8 635 5.952732801750544
-3.8 745 6.484094092168447
-3.8 874 7.080953638255996
-3.8 1026 7.726441799452206
-3.8 1203 8.513799784895387
-3.8 1412 9.535986397955295
-3.8 1656 10.712756934427407
-3.8 1943 12.680827243159536
-3.8 2279 15.311104717969561
-3.8 2674 18.6610790074149
-3.8 3137 30.22654322842439
-3.8 3680 41.64950434466396
-3.8 4317 59.58599451491139
-3.8 5064 104.56279488455954
-3.8 5941 185.15503716763374
-3.8 6969 283.81553745285595
-3.8 8176 455.572957998613
-3.8 9591 748.9412083558262
-3.8 11252 1240.6626335690398
-3.8 13199 1993.3769845885045
-3.8 15485 3232.704524182014
-3.8 18166 5295.249270953004
-3.8 21311 8723.992218899411
-3.8 25000 13459.258270733675

-3.6 10 0.572580646521308
-3.6 12 0.6942745579535636
-3.6 14 0.784603094203981
-3.6 16 0.8636631916264643
-3.6 19 0.9600132730259213
-3.6 22 1.0481930058077495
-3.6 26 1.1485942755287364
-3.6 31 1.2682842758543988
-3.6 36 1.3668599439061528
-3.6 42 1.477645374479154
-3.6 49 1.6022867950366744
-3.6 58 1.7432262688163749
-3.6 68 1.8865248822872076
-3.6 80 2.0533901256152824
-3.6 94 2.215036062719327
-3.6 110 2.4073015078202644
-3.6 129 2.609006827989906
-3.6 151 2.8318497863184
-3.6 177 3.0399300355204146
-3.6 208 3.3013105444577735
-3.6 244 3.596698277241105
-3.6 286 3.9029720427419012
-3.6 335 4.282103862350984
-3.6 394 4.6592255646256415
-3.6 462 5.086370652279119
-3.6 542 5.4834770110673965
-3.6 635 5.986033453706474
-3.6 745 6.521538929544596
-3.6 874 7.122449196311163
-3.6 1026 7.780234096434572
-3.6 1203 8.574458734844335
-3.6 1412 9.623520575345971
-3.6 1656 10.826352958553578
-3.6 1943 12.824406381916903
-3.6 2279 15.499910438651373
-3.6 2674 18.973260522189086
-3.6 3137 30.61824996683574
-3.6 3680 42.418109333974606
-3.6 4317 60.849070081588536
-3.6 5064 106.40248287121959
-3.6 5941 187.6179270781883
-3.6 6969 287.8387028739611
-3.6 8176 461.9755499570342
-3.6 9591 759.2655091118386
-3.6 11252 1257.61668137324
-3.6 13199 2019.9684047955593
-3.6 15485 3275.1029007589227
-3.6 18166 5363.429430227325
-3.6 21311 8835.691647502437
-3.6 25000 13631.043386151156

-3.4 10 0.5833481653204782
-3.4 12 0.7024414308700573
-3.4 14 0.7918208827170952
-3.4 16 0.8701735918893585
-3.4 19 0.9664050930994456
-3.4 22 1.0546823235782101
-3.4 26 1.1552514248582342
-3.4 31 1.275068704580388
-3.4 36 1.3740486690545362
-3.4 42 1.4853685023342629
-3.4 49 1.6104725249686678
-3.4 58 1.7520478017975205
-3.4 68 1.8961372930929463
-3.4 80 2.064088493790995
-3.4 94 2.2259666012688286
-3.4 110 2.4191356714344603
-3.4 129 2.6225516329114784
-3.4 151 2.846207947424576
-3.4 177 3.0558075922864685
-3.4 208 3.319851781505311
-3.4 244 3.614899171686054
-3.4 286 3.9235997315069344
-3.4 335 4.302025146790156
-3.4 394 4.681737282882435
-3.4 462 5.109766548492835
-3.4 542 5.511759031406752
-3.4 635 6.020126589742458
-3.4 745 6.560068602862181
-3.4 874 7.165469839369306
-3.4 1026 7.836215994261673
-3.4 1203 8.637929764761553
-3.4 1412 9.715147026228308
-3.4 1656 10.94587028826208
-3.4 1943 12.97690963183728
-3.4 2279 15.700474245105042
-3.4 2674 19.308897845932382
-3.4 3137 31.041933021613335
-3.4 3680 43.23791848788578
-3.4 4317 62.19857800099089
-3.4 5064 108.373084355298
-3.4 5941 190.28572874562684
-3.4 6969 292.20118801185953
-3.4 8176 468.9320948123133
-3.4 9591 770.4605864058357
-3.4 11252 1275.94020764229
-3.4 13199 2048.8034936876657
-3.4 15485 3321.1364284272668
-3.4 18166 5437.4063541920805
-3.4 21311 8956.526629032362
-3.4 25000 13818.717834936657

-3.2 10 0.5937729234209154
-3.2 12 0.7104822288299649
-3.2 14 0.7989779223040446
-3.2 16 0.8767179652002732
-3.2 19 0.9728511147664667
-3.2 22 1.0612229273444242
-3.2 26 1.1619814564108366
-3.2 31 1.2819300407821999
-3.2 36 1.3813241207121127
-3.2 42 1.4931711553608396
-3.2 49 1.6187628123401285
-3.2 58 1.7609765462967313
-3.2 68 1.9058632717554138
-3.2 80 2.0749161175150275
-3.2 94 2.2370421089657424
-3.2 110 2.4311149084072854
-3.2 129 2.6362288025153964
-3.2 151 2.8607598271129056
-3.2 177 3.0718937902006473
-3.2 208 3.3385785333604265
-3.2 244 3.6333558999357627
-3.2 286 3.9445214380575937
-3.2 335 4.322285760565
-3.2 394 4.70456412343303
-3.2 462 5.1337026312505
-3.2 542 5.540643278857322
-3.2 635 6.055078318087495
-3.2 745 6.599781536947039
-3.2 874 7.210153861892057
-3.2 1026 7.894591510597373
-3.2 1203 8.704489348586467
-3.2 1412 9.81131792302422
-3.2 1656 11.072060977970372
-3.2 1943 13.139520642219013
-3.2 2279 15.914509391382204
-3.2 2674 19.67082494749729
-3.2 3137 31.502095245055518
-3.2 3680 44.11593951020059
-3.2 4317 63.64531451883389
-3.2 5064 110.49228271148066
-3.2 5941 193.18722010739728
-3.2 6969 296.95081352278066
-3.2 8176 476.520869305928
-3.2 9591 782.6496273170753
-3.2 11252 1295.818707242501
-3.2 13199 2080.1929724312304
-3.2 15485 3371.3119046039787
-3.2 18166 5517.981429269762
-3.2 21311 9087.709336601156
-3.2 25000 14024.628311952445

-3.0 10 0.6038678561595292
-3.0 12 0.7184069156959617
-3.0 14 0.8060855067002355
-3.0 16 0.8832971627036423
-3.0 19 0.9793511842068152
-3.0 22 1.0678154618601796
-3.0 26 1.1687844432039487
-3.0 31 1.288869048312507
-3.0 36 1.3886866488863017
-3.0 42 1.501053242324776
-3.0 49 1.627158642751942
-3.0 58 1.770014156458503
-3.0 68 1.9157042654886836
-3.0 80 2.0858738413260958
-3.0 94 2.2482633879152267
-3.0 110 2.443241357491729
-3.0 129 2.650041530428185
-3.0 151 2.875508656608244
-3.0 177 3.0881926118739034
-3.0 208 3.3575015301676223
-3.0 244 3.6520796929648576
-3.0 286 3.9657520313343784
-3.0 335 4.34290538961221
-3.0 394 4.727727952586386
-3.0 462 5.1582134306860326
-3.0 542 5.570175337244903
-3.0 635 6.090965528589026
-3.0 745 6.6407929077298915
-3.0 874 7.256663525906088
-3.0 1026 7.955600901960964
-3.0 1203 8.774464408939117
-3.0 1412 9.912569558380707
-3.0 1656 11.205818718878067
-3.0 1943 13.31364785979327
-3.0 2279 16.14408111483242
-3.0 2674 20.062409051981813
-3.0 3137 32.00415414811784
-3.0 3680 45.06066343775598
-3.0 4317 65.20242411579292
-3.0 5064 112.78142272933505
-3.0 5941 196.35691274452267
-3.0 6969 302.145115354439
-3.0 8176 484.8360305842924
-3.0 9591 795.980688741826
-3.0 11252 1317.4733603701334
-3.0 13199 2114.508727586572
-3.0 15485 3426.236656863687
-3.0 18166 5606.113242271232
-3.0 21311 9230.679920456478
-3.0 25000 14251.629536139668

-2.8 10 0.6136517289431552
-2.8 12 0.7262255738397468
-2.8 14 0.8131535541440106
-2.8 16 0.8899119748737834
-2.8 19 0.9859051479969073
-2.8 22 1.074460587872946
-2.8 26 1.175660461378605
-2.8 31 1.295886438105629
-2.8 36 1.3961365558355985
-2.8 42 1.5090146986362982
-2.8 49 1.6356609443195351
-2.8 58 1.7791623036215236
-2.8 68 1.9256616544550933
-2.8 80 2.0969625793109166
-2.8 94 2.2596313183522962
-2.8 110 2.4555173970031126
-2.8 129 2.6639935934134296
-2.8 151 2.890458204891446
-2.8 177 3.104708495737019
-2.8 208 3.376632544334906
-2.8 244 3.6710824010523435
-2.8 286 3.9873080424624257
-2.8 335 4.363906194746022
-2.8 394 4.751254195151607
-2.8 462 5.1833390865287825
-2.8 542 5.600409450920803
-2.8 635 6.127878642462064
-2.8 745 6.683239033573797
-2.8 874 7.30519144305369
-2.8 1026 8.019530366692763
-2.8 1203 8.848246227348156
-2.8 1412 10.019544297174262
-2.8 1656 11.3482148053664
-2.8 1943 13.50098235921973
-2.8 2279 16.391699063452144
-2.8 2674 20.487694800385366
-2.8 3137 32.55468388868775
-2.8 3680 46.08245815047955
-2.8 4317 66.88606317377715
-2.8 5064 115.26649089770339
-2.8 5941 199.83656561850208
-2.8 6969 307.85397767012097
-2.8 8176 493.9919402592794
-2.8 9591 810.6333463653302
-2.8 11252 1341.1700343034634
-2.8 13199 2152.199682552754
-2.8 15485 3486.644932925644
-2.8 18166 5702.958205670778
-2.8 21311 9387.16346601428
-2.8 25000 14503.234452173254

-2.5999999999999996 10 0.6231469562820549
-2.5999999999999996 12 0.7339481484931673
-2.5999999999999996 14 0.8201907248320631
-2.5999999999999996 16 0.8965631295265291
-2.5999999999999996 19 0.9925128486107403
-2.5999999999999996 22 1.0811589756428104
-2.5999999999999996 26 1.1826095900876075
-2.5999999999999996 31 1.3029828666353886
-2.5999999999999996 36 1.403674095795268
-2.5999999999999996 42 1.5170554864414498
-2.5999999999999996 49 1.6442705798920307
-2.5999999999999996 58 1.7884226716733154
-2.5999999999999996 68 1.93573675851631
-2.5999999999999996 80 2.1081833370923966
-2.5999999999999996 94 2.271146891304339
-2.5999999999999996 110 2.4679457047135718
-2.5999999999999996 129 2.678089425964751
-2.5999999999999996 151 2.905612900678351
-2.5999999999999996 177 3.121446467999208
-2.5999999999999996 208 3.3959845410288994
-2.5999999999999996 244 3.6903766854159374
-2.5999999999999996 286 4.0092080487987305
-2.5999999999999996 335 4.385313451909792
-2.5999999999999996 394 4.775172761912956
-2.5999999999999996 462 5.209126891087094
-2.5999999999999996 542 5.631410967165707
-2.5999999999999996 635 6.165925305405949
-2.5999999999999996 745 6.727283303176056
-2.5999999999999996 874 7.355969187278584
-2.5999999999999996 1026 8.08672513419225
-2.5999999999999996 1203 8.92630943186429
-2.5999999999999996 1412 10.133020051993144
-2.5999999999999996 1656 11.500546457961565
-2.5999999999999996 1943 13.703575452285637
-2.5999999999999996 2279 16.66044101741234
-2.5999999999999996 2674 20.95159950253841
-2.5999999999999996 3137 33.161737284251544
-2.5999999999999996 3680 47.194097418622206
-2.5999999999999996 4317 68.71629027152721
-2.5999999999999996 5064 117.97942472147125
-2.5999999999999996 5941 203.67720337262085
-2.5999999999999996 6969 314.16317512061465
-2.5999999999999996 8176 504.1289993328446
-2.5999999999999996 9591 826.8275998344614
-2.5999999999999996 11252 1367.2311566457217
-2.5999999999999996 13199 2193.8128600770433
-2.5999999999999996 15485 3553.4330122961874
-2.5999999999999996 18166 5809.924335853823
-2.5999999999999996 21311 9559.245205082336
-2.5999999999999996 25000 14783.820115162105

-2.4 10 0.6323777926970519
-2.4 12 0.741584258404676
-2.4 14 0.8272045465214766
-2.4 16 0.9032512900277274
-2.4 19 0.9991741193640272
-2.4 22 1.0879112981545416
-2.4 26 1.189631910877886
-2.4 31 1.3101589345623108
-2.4 36 1.4112994748380494
-2.4 42 1.525175593906342
-2.4 49 1.652988339178486
-2.4 58 1.7977969524813187
-2.4 68 1.9459308466681173
-2.4 80 2.1195372404776767
-2.4 94 2.282811248226832
-2.4 110 2.4805293330249025
-2.4 129 2.692334214230497
-2.4 151 2.9209779880005637
-2.4 177 3.1384123235089856
-2.4 208 3.4155718936532606
-2.4 244 3.709976293675566
-2.4 286 4.031473202786251
-2.4 335 4.407156428853485
-2.4 394 4.799519305552845
-2.4 462 5.235633403915611
-2.4 542 5.663259663746301
-2.4 635 6.205235421583979
-2.4 745 6.773124305805424
-2.4 874 7.409279097685253
-2.4 1026 8.157607393807002
-2.4 1203 9.009238355055409
-2.4 1412 10.253950490154796
-2.4 1656 11.664402883302397
-2.4 1943 13.92394461759764
-2.4 2279 16.954121079497607
-2.4 2674 21.460181974360903
-2.4 3137 33.83528053100083
-2.4 3680 48.41148573363455
-2.4 4317 70.71828102158848
-2.4 5064 120.95988733057555
-2.4 5941 207.9418449269255
-2.4 6969 321.1792127832427
-2.4 8176 515.4216494531977
-2.4 9591 844.8359747812879
-2.4 11252 1396.0515997811326
-2.4 13199 2240.0217068178704
-2.4 15485 3627.7065077758994
-2.4 18166 5928.743263817335
-2.4 21311 9749.471084777375
-2.4 25000 15098.912723739088

-2.2 10 0.6413689310956309
-2.2 12 0.7491430633583872
-2.2 14 0.834201540706633
-2.2 16 0.9099770535927605
-2.2 19 1.0058887788822048
-2.2 22 1.094718224038013
-2.2 26 1.1967275065415306
-2.2 31 1.3174151855726042
-2.2 36 1.4190128508513622
-2.2 42 1.5333750336554564
-2.2 49 1.6618149308642605
-2.2 58 1.8072868415352632
-2.2 68 1.9562451496467408
-2.2 80 2.1310255725131384
-2.2 94 2.2946257293499617
-2.2 110 2.4932718039618034
-2.2 129 2.706734016403922
-2.2 151 2.9365597271382655
-2.2 177 3.155612874088172
-2.2 208 3.435410691764655
-2.2 244 3.7298964558952155
-2.2 286 4.054127967063112
-2.2 335 4.429469601043959
-2.2 394 4.824336948533168
-2.2 462 5.262927394883347
-2.2 542 5.696054356792655
-2.2 635 6.245968128164363
-2.2 745 6.8210071784957105
-2.2 874 7.465470728719188
-2.2 1026 8.232701269921174
-2.2 1203 9.097764306696886
-2.2 1412 10.383520826203283
-2.2 1656 11.841757309656028
-2.2 1943 14.165220795783219
-2.2 2279 17.277522215364336
-2.2 2674 22.021019404512113
-2.2 3137 34.587789622406916
-2.2 3680 49.75467192580409
-2.2 4317 72.92401817738664
-2.2 5064 124.25771152295407
-2.2 5941 212.70924896931035
-2.2 6969 329.03605206164906
-2.2 8176 528.0895387002694
-2.2 9591 865.0002289600562
-2.2 11252 1428.1202709557544
-2.2 13199 2291.6647236150015
-2.2 15485 3710.8448994251876
-2.2 18166 6061.567755497247
-2.2 21311 9960.983859514474
-2.2 25000 15455.585455185104

-2.0 10 0.6501444881625015
-2.0 12 0.7566331786424499
-2.0 14 0.8411873442460771
-2.0 16 0.9167409495994305
-2.0 19 1.0126566251848577
-2.0 22 1.1015804102129332
-2.0 26 1.2038964594187236
-2.0 31 1.3247521054096352
-2.0 36 1.4268143336091506
-2.0 42 1.5416538403353828
-2.0 49 1.6707509748107237
-2.0 58 1.8168940339573114
-2.0 68 1.9666808762963024
-2.0 80 2.142649821114504
-2.0 94 2.306591933009949
-2.0 110 2.50617722997382
-2.0 129 2.721295919265408
-2.0 151 2.952365657184272
-2.0 177 3.173056290462113
-2.0 208 3.455519181050463
-2.0 244 3.7501544559251343
-2.0 286 4.0772011469686795
-2.0 335 4.452294361315467
-2.0 394 4.849678701867886
-2.0 462 5.2910940078424
-2.0 542 5.729919394630037
-2.0 635 6.288321633635643
-2.0 745 6.871239749909189
-2.0 874 7.524984208421519
-2.0 1026 8.312668266995596
-2.0 1203 9.19281937317096
-2.0 1412 10.523226699920292
-2.0 1656 12.035097911187705
-2.0 1943 14.431357435380294
-2.0 2279 17.63672379589171
-2.0 2674 22.64374619684881
-2.0 3137 35.4350835613151
-2.0 3680 51.24929859168041
-2.0 4317 75.37469470769699
-2.0 5064 127.9363252730527
-2.0 5941 218.0791426351402
-2.0 6969 337.9046314855402
-2.0 8176 542.4134010022132
-2.0 9591 887.7548011347199
-2.0 11252 1464.049975739116
-2.0 13199 2349.798928393089
-2.0 15485 3804.59067753323
-2.0 18166 6211.10518679587
-2.0 21311 10197.709209585673
-2.0 25000 15863.016907252546

-1.7999999999999998 10 0.6587273246516323
-1.7999999999999998 12 0.7640626269566366
-1.7999999999999998 14 0.8481668231882374
-1.7999999999999998 16 0.9235434378625138
-1.7999999999999998 19 1.019477429489056
-1.7999999999999998 22 1.1084984942753222
-1.7999999999999998 26 1.2111388491453425
-1.7999999999999998 31 1.332170121096434
-1.7999999999999998 36 1.4347039849132994
-1.7999999999999998 42 1.5500120672863262
-1.7999999999999998 49 1.6797969944414446
-1.7999999999999998 58 1.8266202210599283
-1.7999999999999998 68 1.9772392344118397
-1.7999999999999998 80 2.154411739963467
-1.7999999999999998 94 2.3187117889427746
-1.7999999999999998 110 2.519250468440364
-1.7999999999999998 129 2.7360282440471657
-1.7999999999999998 151 2.96840494288183
-1.7999999999999998 177 3.190752574789283
-1.7999999999999998 208 3.475918392962423
-1.7999999999999998 244 3.770770460196105
-1.7999999999999998 286 4.1007273572154395
-1.7999999999999998 335 4.4756814586032885
-1.7999999999999998 394 4.875610914787915
-1.7999999999999998 462 5.320240754763034
-1.7999999999999998 542 5.765013983788201
-1.7999999999999998 635 6.332547371246194
-1.7999999999999998 745 6.924215995911773
-1.7999999999999998 874 7.588384093198066
-1.7999999999999998 1026 8.398358622422593
-1.7999999999999998 1203 9.295615865379332
-1.7999999999999998 1412 10.674988000201493
-1.7999999999999998 1656 12.247618381555542
-1.7999999999999998 1943 14.72743395060004
-1.7999999999999998 2279 18.03957253334647
-1.7999999999999998 2674 23.34084137722507
-1.7999999999999998 3137 36.39751230098444
-1.7999999999999998 3680 52.92872584606837
-1.7999999999999998 4317 78.12421454955461
-1.7999999999999998 5064 132.07764614730763
-1.7999999999999998 5941 224.1796582811894
-1.7999999999999998 6969 348.00661471760833
-1.7999999999999998 8176 558.7580970777672
-1.7999999999999998 9591 913.6603002951096
-1.7999999999999998 11252 1504.619515627418
-1.7999999999999998 13199 2415.7749481184887
-1.7999999999999998 15485 3911.173908001981
-1.7999999999999998 18166 6380.801912615509
-1.7999999999999998 21311 10464.612383040077
-1.7999999999999998 25000 16333.276796769267

-1.5999999999999996 10 0.6671386357863218
-1.5999999999999996 12 0.771438819173733
-1.5999999999999996 14 0.8551441769353062
-1.5999999999999996 16 0.9303849068413238
-1.5999999999999996 19 1.0263509298419304
-1.5999999999999996 22 1.1154730866454898
-1.5999999999999996 26 1.2184547498481897
-1.5999999999999996 31 1.3396696003451363
-1.5999999999999996 36 1.442681818776548
-1.5999999999999996 42 1.5584497823153654
-1.5999999999999996 49 1.6889534094273817
-1.5999999999999996 58 1.8364670876565699
-1.5999999999999996 68 1.9879214569252301
-1.5999999999999996 80 2.1663134260121364
-1.5999999999999996 94 2.3309876494394905
-1.5999999999999996 110 2.532497320283187
-1.5999999999999996 129 2.750940819554169
-1.5999999999999996 151 2.984688837343545
-1.5999999999999996 177 3.2087142165403537
-1.5999999999999996 208 3.4966330482438
-1.5999999999999996 244 3.791768728196618
-1.5999999999999996 286 4.124749130187064
-1.5999999999999996 335 4.499694528880387
-1.5999999999999996 394 4.902218292472135
-1.5999999999999996 462 5.350506305674507
-1.5999999999999996 542 5.801545854886274
-1.5999999999999996 635 6.378970798561701
-1.5999999999999996 745 6.980450903505706
-1.5999999999999996 874 7.656409552606399
-1.5999999999999996 1026 8.490887420297257
-1.5999999999999996 1203 9.407766662772561
-1.5999999999999996 1412 10.841316876128069
-1.5999999999999996 1656 12.483502457910822
-1.5999999999999996 1943 15.060107353261856
-1.5999999999999996 2279 18.49637523027669
-1.5999999999999996 2674 24.1288073146679
-1.5999999999999996 3137 37.501689622436395
-1.5999999999999996 3680 54.83722719565619
-1.5999999999999996 4317 81.24443103416945
-1.5999999999999996 5064 136.78922402964525
-1.5999999999999996 5941 231.178131789334
-1.5999999999999996 6969 359.63466570846066
-1.5999999999999996 8176 577.6067478371128
-1.5999999999999996 9591 943.4521816048189
-1.5999999999999996 11252 1550.8342192317853
-1.5999999999999996 13199 2491.343995798812
-1.5999999999999996 15485 4033.488007647835
-1.5999999999999996 18166 6575.099648204226
-1.5999999999999996 21311 10768.053774233505
-1.5999999999999996 25000 16882.42868281129

-1.4 10 0.6753977469242045
-1.4 12 0.7787685565482432
-1.4 14 0.8621230318839614
-1.4 16 0.9372656717713529
-1.4 19 1.0332768246983175
-1.4 22 1.1225047625004154
-1.4 26 1.2258442268014302
-1.4 31 1.3472508511461463
-1.4 36 1.4507478016160935
-1.4 42 1.5669670625777172
-1.4 49 1.6982205287921404
-1.4 58 1.84643631035698
-1.4 68 1.9987288344883207
-1.4 80 2.178357417742437
-1.4 94 2.3434224034649764
-1.4 110 2.5459247863930425
-1.4 129 2.7660453469961785
-1.4 151 3.0012313049175576
-1.4 177 3.22695710735479
-1.4 208 3.5176928582335276
-1.4 244 3.813179393699243
-1.4 286 4.14931998364374
-1.4 335 4.524415285423804
-1.4 394 4.9296113443932
-1.4 462 5.382073629400009
-1.4 542 5.839791718510602
-1.4 635 6.428022668177772
-1.4 745 7.0406335701104945
-1.4 874 7.730050602818248
-1.4 1026 8.591750255889
-1.4 1203 9.531472696861789
-1.4 1412 11.02557203645458
-1.4 1656 12.748360734254042
-1.4 1943 15.438303145075803
-1.4 2279 19.020944115941127
-1.4 2674 25.029981944310673
-1.4 3137 38.78308666634517
-1.4 3680 57.03494030284058
-1.4 4317 84.8332178982631
-1.4 5064 142.21490886274222
-1.4 5941 239.2971413689128
-1.4 6969 373.18300586118926
-1.4 8176 599.6123520477496
-1.4 9591 978.1127046675343
-1.4 11252 1604.0147031926883
-1.4 13199 2578.8121844680823
-1.4 15485 4175.33946439237
-1.4 18166 6799.792980718331
-1.4 21311 11116.281474272968
-1.4 25000 17532.062891272664

-1.1999999999999997 10 0.6835220567024967
-1.1999999999999997 12 0.7860580482122403
-1.1999999999999997 14 0.8691065243750362
-1.1999999999999997 16 0.9441859727272028
-1.1999999999999997 19 1.0402547665623558
-1.1999999999999997 22 1.1295940535174254
-1.1999999999999997 26 1.2333073325686925
-1.1999999999999997 31 1.3549141215262666
-1.1999999999999997 36 1.4589018524246826
-1.1999999999999997 42 1.57556398858498
-1.1999999999999997 49 1.7075985445657214
-1.1999999999999997 58 1.8565295571068163
-1.1999999999999997 68 2.0096627557355577
-1.1999999999999997 80 2.1905468193248963
-1.1999999999999997 94 2.356019620407113
-1.1999999999999997 110 2.5595413999171237
-1.1999999999999997 129 2.7813558899200093
-1.1999999999999997 151 3.018049866371306
-1.1999999999999997 177 3.245501823841921
-1.1999999999999997 208 3.539134407002999
-1.1999999999999997 244 3.8350411060635103
-1.1999999999999997 286 4.174508938847963
-1.1999999999999997 335 4.549951264173827
-1.1999999999999997 394 4.957937669078668
-1.1999999999999997 462 5.415190032430837
-1.1999999999999997 542 5.880128570189537
-1.1999999999999997 635 6.480287179895354
-1.1999999999999997 745 7.105710171414221
-1.1999999999999997 874 7.810666983550206
-1.1999999999999997 1026 8.703003817239777
-1.1999999999999997 1203 9.669824102614893
-1.1999999999999997 1412 11.232354528955739
-1.1999999999999997 1656 13.049922012643957
-1.1999999999999997 1943 15.874304520632844
-1.1999999999999997 2279 19.632219730684398
-1.1999999999999997 2674 26.07540785309951
-1.1999999999999997 3137 40.29002635855338
-1.1999999999999997 3680 59.605778309038044
-1.1999999999999997 4317 89.02729710322306
-1.1999999999999997 5064 148.55118481221885
-1.1999999999999997 5941 248.83891612670186
-1.1999999999999997 6969 389.19445907839133
-1.1999999999999997 8176 625.6773497314718
-1.1999999999999997 9591 1018.9789218323547
-1.1999999999999997 11252 1665.929369937848
-1.1999999999999997 13199 2681.265175220353
-1.1999999999999997 15485 4341.803273817586
-1.1999999999999997 18166 7062.526264200263
-1.1999999999999997 21311 11520.108566150184
-1.1999999999999997 25000 18311.383395565274

-1.0 10 0.6915270799962501
-1.0 12 0.7933129389924667
-1.0 14 0.8760973732448206
-1.0 16 0.9511459726365858
-1.0 19 1.0472843558123606
-1.0 22 1.136741439460851
-1.0 26 1.2408441026662427
-1.0 31 1.3626595994610424
-1.0 36 1.4671438428839985
-1.0 42 1.5842406373723878
-1.0 49 1.7170875261209926
-1.0 58 1.8667484882601442
-1.0 68 2.0207247567855915
-1.0 80 2.2028854570519663
-1.0 94 2.368783732153937
-1.0 110 2.573357658148669
-1.0 129 2.796889534873831
-1.0 151 3.0351667539131544
-1.0 177 3.264375435983662
-1.0 208 3.561003885905469
-1.0 244 3.85740497642904
-1.0 286 4.200407253524452
-1.0 335 4.576447553463853
-1.0 394 4.987399397329336
-1.0 462 5.4501983353516135
-1.0 542 5.923082693859719
-1.0 635 6.536577975802761
-1.0 745 7.177017043391238
-1.0 874 7.900178702821877
-1.0 1026 8.827556042495146
-1.0 1203 9.82729996294763
-1.0 1412 11.46814291832811
-1.0 1656 13.39916388418016
-1.0 1943 16.385526218980733
-1.0 2279 20.356871160927653
-1.0 2674 27.30952060725698
-1.0 3137 42.0900320987733
-1.0 3680 62.670487016639434
-1.0 4317 94.0232848143111
-1.0 5064 156.07283835573006
-1.0 5941 260.22342057094744
-1.0 6969 408.4342914382839
-1.0 8176 657.0781996749699
-1.0 9591 1067.9065612216916
-1.0 11252 1738.9949505120874
-1.0 13199 2802.8963704879407
-1.0 15485 4539.725885903358
-1.0 18166 7373.475510235906
-1.0 21311 11993.827932913027
-1.0 25000 19259.9361475437

-0.7999999999999998 10 0.6994265536122748
-0.7999999999999998 12 0.8005383436572541
-0.7999999999999998 14 0.8830979425586245
-0.7999999999999998 16 0.958145755274207
-0.7999999999999998 19 1.0543651348261527
-0.7999999999999998 22 1.143947339648866
-0.7999999999999998 26 1.248454550793415
-0.7999999999999998 31 1.3704874129222446
-0.7999999999999998 36 1.4754735973836424
-0.7999999999999998 42 1.5929970748703235
-0.7999999999999998 49 1.7266874153310168
-0.7999999999999998 58 1.8770947595025396
-0.7999999999999998 68 2.031916581877051
-0.7999999999999998 80 2.215378075934609
-0.7999999999999998 94 2.3817202648225
-0.7999999999999998 110 2.5873865852183697
-0.7999999999999998 129 2.812667285203543
